customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
25028893,90111150,,174463,KHẮC DẤU 247,1,,,2022-10-19 02:29:53+00:00,2022-10-23 10:35:30+00:00,18070416
11370606,90111150,,140258,vpp chợ lớn,2,,,2023-02-28 04:24:15+00:00,2023-03-04 17:07:40+00:00,19285164
15243005,90111150,,140258,vpp chợ lớn,3,,,2023-01-06 04:21:51+00:00,2023-01-10 12:58:24+00:00,18834622
8692516,90111150,,174463,KHẮC DẤU 247,3,,,2022-03-08 09:43:41+00:00,2022-03-22 14:28:19+00:00,15839955
6333012,90111150,,174463,KHẮC DẤU 247,4,,,2022-11-01 08:19:24+00:00,2022-11-05 10:38:30+00:00,18171577
17487196,90111150,,140258,vpp chợ lớn,3,,,2022-09-24 00:37:40+00:00,2022-09-25 14:37:34+00:00,17814647
673558,90111150,,140258,vpp chợ lớn,1,,,2022-04-07 07:07:24+00:00,2022-04-09 13:59:37+00:00,15865539
18342868,90111150,,174463,KHẮC DẤU 247,2,,,2021-05-16 05:21:45+00:00,2021-05-22 12:08:15+00:00,9893722
20206589,90111150,,140258,vpp chợ lớn,1,,,2021-07-09 09:55:22+00:00,2021-07-12 15:39:10+00:00,11105526
2205502,90111150,,174463,KHẮC DẤU 247,2,,,2021-07-03 04:48:54+00:00,2021-07-06 12:46:15+00:00,10925759
3847,88778686,,140258,vpp chợ lớn,2,,,2023-08-09 02:45:26+00:00,2023-08-10 11:18:20+00:00,19485634
620822,88778686,,140258,vpp chợ lớn,4,,,2022-09-16 02:30:18+00:00,2022-09-19 16:56:58+00:00,18268775
19868019,88778686,,140258,vpp chợ lớn,2,,,2024-08-04 02:00:23+00:00,2024-08-07 17:11:27+00:00,20000771
5988968,88778686,,140258,vpp chợ lớn,4,,,2023-10-31 06:27:33+00:00,2023-11-02 10:01:26+00:00,19667459
16910619,88778686,,140258,vpp chợ lớn,2,,,2024-05-04 05:01:44+00:00,2024-05-07 14:13:51+00:00,19872381
22517790,88778686,,140258,vpp chợ lớn,2,,,2024-08-01 10:03:21+00:00,2024-08-06 11:17:15+00:00,20017192
12583461,88778686,,140258,vpp chợ lớn,4,,,2024-09-10 01:00:25+00:00,2024-09-12 09:58:59+00:00,19978098
16975833,88778686,,140258,vpp chợ lớn,4,,,2024-02-25 02:50:00+00:00,2024-02-29 12:07:11+00:00,19812482
