customer_id,product_id,order_id,seller_id,seller_name,quantity,price_at_purchase,total_price,purchased_at,delivery_date,review_id
27824926,145971843,,180143,Evi store - Thiên Long,4,,,2022-07-15 09:23:59+00:00,2022-07-19 08:42:05+00:00,17134646
12608128,145971843,,133533,EVI STORE,2,,,2022-03-07 16:21:02+00:00,2022-03-09 10:04:31+00:00,15327606
5416356,145971843,,133533,EVI STORE,2,,,2022-05-24 06:37:31+00:00,2022-05-30 10:15:04+00:00,16524835
10489478,145971843,,53660,Nhà sách Fahasa,3,,,2022-05-30 07:28:13+00:00,2022-06-03 10:25:25+00:00,17002380
5109631,145971843,,53660,Nhà sách Fahasa,2,,,2022-11-25 04:14:13+00:00,2022-11-28 10:10:33+00:00,19010350
19743088,145971843,,180143,Evi store - Thiên Long,2,,,2023-02-03 12:38:11+00:00,2023-02-07 11:32:12+00:00,18770782
17182045,145971843,,53660,Nhà sách Fahasa,3,,,2022-07-06 05:23:25+00:00,2022-07-07 13:56:41+00:00,17053122
5158221,145971843,,165354,Flexofiice Đà Nẵng,1,,,2022-08-23 18:15:41+00:00,2022-08-26 07:56:45+00:00,18632403
25863305,145971843,,180143,Evi store - Thiên Long,3,,,2022-07-18 01:20:54+00:00,2022-07-22 15:02:19+00:00,18147386
9788040,145971843,,180143,Evi store - Thiên Long,1,,,2022-08-12 10:13:00+00:00,2022-08-16 11:52:21+00:00,18126583
9788040,145971843,,180143,Evi store - Thiên Long,1,,,2022-08-12 10:13:00+00:00,2022-08-16 11:52:21+00:00,17882735
9788040,145971843,,180143,Evi store - Thiên Long,4,,,2022-08-12 10:13:00+00:00,2022-08-16 11:52:21+00:00,17882736
16878187,145971843,,53660,Nhà sách Fahasa,4,,,2022-10-01 05:33:35+00:00,2022-10-04 13:00:25+00:00,17867990
7689823,145971843,,133533,EVI STORE,3,,,2022-06-01 02:53:25+00:00,2022-06-02 08:21:07+00:00,17722588
263968,145971843,,133533,EVI STORE,1,,,2022-08-22 08:20:40+00:00,2022-08-28 13:51:34+00:00,17553852
5093013,145971843,,53660,Nhà sách Fahasa,2,,,2022-06-12 11:16:39+00:00,2022-06-14 09:38:31+00:00,17236628
6844844,145971843,,180143,Evi store - Thiên Long,2,,,2022-07-21 05:20:13+00:00,2022-07-22 10:59:10+00:00,17191720
6844844,145971843,,133533,EVI STORE,4,,,2022-07-15 13:28:53+00:00,2022-07-18 10:51:18+00:00,17108751
24171230,145971843,,53660,Nhà sách Fahasa,4,,,2022-05-31 10:08:26+00:00,2022-06-05 15:56:27+00:00,16612802
11981317,145971843,,133533,EVI STORE,2,,,2022-05-08 02:55:31+00:00,2022-05-13 08:54:24+00:00,17061495
15560331,145971843,,53660,Nhà sách Fahasa,1,,,2022-07-05 01:51:30+00:00,2022-07-05 17:10:48+00:00,16957326
8955665,145971843,,180143,Evi store - Thiên Long,1,,,2022-05-07 02:23:49+00:00,2022-05-12 11:21:12+00:00,16379070
8955665,145971843,,180143,Evi store - Thiên Long,1,,,2022-05-07 02:23:49+00:00,2022-05-12 11:21:12+00:00,16379071
8955665,145971843,,180143,Evi store - Thiên Long,1,,,2022-05-07 02:23:49+00:00,2022-05-12 11:21:12+00:00,16379072
8955665,145971843,,53660,Nhà sách Fahasa,3,,,2022-05-16 11:52:40+00:00,2022-05-18 12:38:40+00:00,16379060
333396,145971843,,133533,EVI STORE,3,,,2022-04-02 03:41:18+00:00,2022-04-05 10:43:45+00:00,16166081
333396,145971843,,133533,EVI STORE,4,,,2022-04-02 03:41:18+00:00,2022-04-05 10:43:45+00:00,16166080
11498262,145971843,,53660,Nhà sách Fahasa,3,,,2022-03-30 08:05:40+00:00,2022-03-31 11:41:23+00:00,16063673
1613416,145971843,,133533,EVI STORE,3,,,2022-04-15 02:11:46+00:00,2022-04-18 10:13:53+00:00,15991358
1613416,145971843,,133533,EVI STORE,1,,,2022-04-15 02:11:46+00:00,2022-04-18 10:13:53+00:00,15991359
926745,145971843,,53660,Nhà sách Fahasa,1,,,2022-04-13 00:44:21+00:00,2022-04-16 15:10:46+00:00,15953873
17658723,145971843,,53660,Nhà sách Fahasa,4,,,2022-04-11 11:27:56+00:00,2022-04-13 14:42:14+00:00,15911308
13426090,145971843,,180143,Evi store - Thiên Long,3,,,2022-03-22 10:14:24+00:00,2022-03-28 09:29:36+00:00,15834383
6844844,145971843,,180143,Evi store - Thiên Long,2,,,2022-04-05 05:54:43+00:00,2022-04-06 10:08:30+00:00,15832577
6844844,145971843,,180143,Evi store - Thiên Long,1,,,2022-04-05 05:54:43+00:00,2022-04-06 10:08:30+00:00,15832579
16521833,145971843,,180143,Evi store - Thiên Long,4,,,2021-09-25 16:21:26+00:00,2021-10-13 11:00:37+00:00,12781510
1939459,145971843,,133533,EVI STORE,2,,,2022-03-09 07:34:55+00:00,2022-03-14 14:19:50+00:00,15514681
1939459,145971843,,133533,EVI STORE,4,,,2022-03-09 07:34:55+00:00,2022-03-14 14:19:50+00:00,15514684
1939459,145971843,,133533,EVI STORE,4,,,2022-03-09 07:34:55+00:00,2022-03-14 14:19:50+00:00,15514674
27017857,145971843,,133533,EVI STORE,3,,,2022-03-08 12:35:45+00:00,2022-03-10 14:42:52+00:00,15351229
27017857,145971843,,133533,EVI STORE,1,,,2022-03-08 12:35:45+00:00,2022-03-10 14:42:52+00:00,15351234
8627901,145971843,,180143,Evi store - Thiên Long,3,,,2021-12-09 10:03:30+00:00,2021-12-13 17:10:32+00:00,15143878
8627901,145971843,,180143,Evi store - Thiên Long,1,,,2021-12-09 10:03:30+00:00,2021-12-13 17:10:32+00:00,15143872
17532173,145971843,,180143,Evi store - Thiên Long,1,,,2022-01-06 10:27:05+00:00,2022-01-10 11:51:04+00:00,15104671
17532173,145971843,,133533,EVI STORE,2,,,2022-01-06 10:31:13+00:00,2022-01-10 11:48:02+00:00,15104679
17532173,145971843,,165354,Flexofiice Đà Nẵng,4,,,2022-02-17 08:26:10+00:00,2022-02-20 11:47:51+00:00,15067146
8627901,145971843,,180143,Evi store - Thiên Long,3,,,2021-12-09 10:03:30+00:00,2021-12-13 17:10:32+00:00,15000975
7769954,145971843,,133533,EVI STORE,1,,,2022-02-03 02:27:31+00:00,2022-02-09 13:37:40+00:00,14866130
22580227,145971843,,133533,EVI STORE,3,,,2021-12-06 02:02:47+00:00,2021-12-09 12:29:42+00:00,14021793
8751026,145971843,,53660,Nhà sách Fahasa,1,,,2021-12-31 03:46:27+00:00,2022-01-03 17:10:38+00:00,14304381
586936,145971843,,133533,EVI STORE,3,,,2021-08-14 15:53:15+00:00,2021-10-25 11:16:02+00:00,12818690
586936,145971843,,133533,EVI STORE,4,,,2021-08-14 15:53:15+00:00,2021-10-25 11:16:02+00:00,12818694
8899821,145971843,,53660,Nhà sách Fahasa,2,,,2021-11-23 14:43:08+00:00,2021-11-27 11:25:26+00:00,13803673
1323466,145971843,,53660,Nhà sách Fahasa,1,,,2021-12-04 15:40:04+00:00,2021-12-06 15:56:36+00:00,13647817
10544100,145971843,,180143,Evi store - Thiên Long,4,,,2021-08-15 02:02:01+00:00,2021-08-22 12:11:59+00:00,11979670
1680327,145971843,,180143,Evi store - Thiên Long,3,,,2021-09-22 07:37:34+00:00,2021-10-22 09:45:53+00:00,13471981
1325578,145971843,,133533,EVI STORE,2,,,2021-11-16 06:10:13+00:00,2021-11-20 11:24:08+00:00,13367955
464889,145971843,,133533,EVI STORE,2,,,2021-11-16 01:37:59+00:00,2021-11-19 10:19:18+00:00,13358763
262693,145971843,,133533,EVI STORE,4,,,2021-10-05 06:40:51+00:00,2021-10-09 11:33:34+00:00,13211736
278323,145971843,,180143,Evi store - Thiên Long,1,,,2021-10-17 17:20:57+00:00,2021-10-22 13:19:19+00:00,13159183
7556842,97921604,,182340,Marvy Uchida Official Store,3,,,2024-01-16 05:32:17+00:00,2024-01-18 15:01:25+00:00,19736135
7556842,97921604,,182340,Marvy Uchida Official Store,4,,,2024-01-16 05:32:17+00:00,2024-01-18 15:01:25+00:00,19736132
18399226,97921604,,182340,Marvy Uchida Official Store,2,,,2021-10-03 12:29:50+00:00,2021-10-07 12:17:07+00:00,12480302
14538657,97921604,,182340,Marvy Uchida Official Store,4,,,2023-05-30 03:28:09+00:00,2023-05-31 15:13:40+00:00,19548803
14528907,97921604,,182340,Marvy Uchida Official Store,2,,,2022-05-30 15:04:29+00:00,2022-06-04 13:54:10+00:00,16587367
20506927,97921604,,182340,Marvy Uchida Official Store,2,,,2021-12-15 04:02:44+00:00,2021-12-20 12:41:09+00:00,13977078
8683924,97921604,,182340,Marvy Uchida Official Store,3,,,2022-10-30 15:42:25+00:00,2022-11-01 09:50:49+00:00,18208659
8853239,97921604,,182340,Marvy Uchida Official Store,3,,,2022-06-09 02:25:48+00:00,2022-06-13 09:37:15+00:00,16780785
10447460,97921604,,182340,Marvy Uchida Official Store,3,,,2021-12-08 07:55:42+00:00,2021-12-11 12:07:05+00:00,14883501
10447460,97921604,,182340,Marvy Uchida Official Store,1,,,2021-12-08 07:55:42+00:00,2021-12-11 12:07:05+00:00,14883498
7556842,97921557,,182340,Marvy Uchida Official Store,2,,,2024-01-16 05:32:17+00:00,2024-01-18 15:01:25+00:00,19736137
7556842,97921557,,182340,Marvy Uchida Official Store,4,,,2024-01-16 05:32:17+00:00,2024-01-18 15:01:25+00:00,19736138
1097013,97921557,,182340,Marvy Uchida Official Store,4,,,2024-06-18 15:44:29+00:00,2024-06-20 13:21:45+00:00,19912186
10311439,97921557,,182340,Marvy Uchida Official Store,1,,,2022-12-20 08:56:37+00:00,2022-12-23 15:04:23+00:00,18494183
10311439,97921557,,182340,Marvy Uchida Official Store,3,,,2022-12-20 08:56:37+00:00,2022-12-23 15:04:23+00:00,18494178
11750307,97921557,,182340,Marvy Uchida Official Store,3,,,2023-01-31 00:12:09+00:00,2023-02-01 09:48:44+00:00,18716649
14770924,97921557,,182340,Marvy Uchida Official Store,4,,,2023-01-14 09:14:29+00:00,2023-01-18 16:04:57+00:00,18694105
11276953,97921557,,182340,Marvy Uchida Official Store,3,,,2022-12-20 16:18:43+00:00,2022-12-23 15:04:25+00:00,18491864
8853239,97921557,,182340,Marvy Uchida Official Store,1,,,2022-11-14 11:23:10+00:00,2022-11-18 08:18:58+00:00,18259617
8853239,97921557,,182340,Marvy Uchida Official Store,3,,,2022-10-06 13:32:56+00:00,2022-10-10 09:23:20+00:00,18206437
7533511,13733530,,9143,Công Ty TNHH HIBU,3,,,2022-11-29 08:14:45+00:00,2022-12-02 11:03:15+00:00,18399411
14770924,13733530,,291107,An Vy store,2,,,2022-12-12 01:58:34+00:00,2022-12-14 09:46:40+00:00,18439332
13279916,13733530,,3644,Hoành Gia store,2,,,2020-11-03 05:01:32+00:00,2020-11-05 11:54:33+00:00,15430030
17312268,13733530,,3644,Hoành Gia store,4,,,2021-12-23 01:18:40+00:00,,14223426
14770924,13733530,,3644,Hoành Gia store,3,,,2021-04-04 12:04:01+00:00,2021-04-06 11:20:59+00:00,8921842
16964457,13733530,,3644,Hoành Gia store,2,,,2021-01-02 10:20:53+00:00,2021-01-08 11:19:41+00:00,7140907
14499656,13733530,,3644,Hoành Gia store,1,,,2020-11-02 08:41:50+00:00,2020-11-03 11:16:27+00:00,6746163
9105137,13733530,,3644,Hoành Gia store,3,,,2020-12-16 09:45:48+00:00,2020-12-19 13:33:29+00:00,6374706
16141673,13733530,,3644,Hoành Gia store,2,,,2020-10-27 09:19:39+00:00,2020-10-28 09:53:31+00:00,5401012
15854429,13733530,,3644,Hoành Gia store,2,,,2020-08-31 12:50:05+00:00,2020-09-07 08:56:26+00:00,4763927
10579902,96108,,1,Tiki Trading,4,,,2020-02-27 08:21:40+00:00,2020-02-28 14:00:47+00:00,3088033
6958420,96108,,1,Tiki Trading,4,,,2021-03-28 05:20:49+00:00,2021-03-31 12:35:06+00:00,9221451
6958420,96108,,1,Tiki Trading,1,,,2021-03-28 05:20:49+00:00,2021-03-31 12:35:06+00:00,9221472
6958420,96108,,1,Tiki Trading,3,,,2021-03-28 05:20:49+00:00,2021-03-31 12:35:06+00:00,9221464
1052728,96108,,1,Tiki Trading,2,,,2021-03-15 06:57:24+00:00,2021-03-15 16:26:56+00:00,8820348
671641,96108,,53660,Nhà sách Fahasa,3,,,2022-03-31 13:52:37+00:00,2022-04-01 14:12:18+00:00,15716244
17232199,96108,,53660,Nhà sách Fahasa,4,,,2021-10-20 10:09:30+00:00,2021-10-21 14:26:11+00:00,12811453
18973313,96108,,1,Tiki Trading,2,,,2020-10-23 09:08:42+00:00,2020-10-29 17:55:11+00:00,5404743
89216,96108,,53660,Nhà sách Fahasa,3,,,2021-05-10 14:00:04+00:00,2021-05-12 09:57:27+00:00,10400871
89216,96108,,53660,Nhà sách Fahasa,1,,,2021-05-10 14:00:04+00:00,2021-05-12 09:57:27+00:00,10400873
1103935,96108,,1,Tiki Trading,2,,,2021-02-05 13:28:36+00:00,2021-02-08 12:00:09+00:00,8656527
1003994,96108,,53660,Nhà sách Fahasa,4,,,2021-05-03 01:38:53+00:00,2021-05-05 13:11:49+00:00,9618151
1730137,96108,,53660,Nhà sách Fahasa,1,,,2021-01-23 07:56:09+00:00,2021-01-25 11:56:09+00:00,9055841
15016528,96108,,1,Tiki Trading,1,,,2021-03-24 12:27:52+00:00,,8936478
16785370,96108,,53660,Nhà sách Fahasa,2,,,2021-04-01 06:39:04+00:00,2021-04-02 09:57:33+00:00,8936265
10264567,96108,,1,Tiki Trading,3,,,2019-08-11 03:05:05+00:00,2019-08-11 12:54:59+00:00,2964025
20425745,96108,,1,Tiki Trading,2,,,2021-02-22 12:31:52+00:00,2021-02-23 14:16:31+00:00,8052773
18930455,96108,,1,Tiki Trading,2,,,2021-01-19 01:34:40+00:00,2021-01-20 10:53:04+00:00,7301572
6105560,96108,,1,Tiki Trading,4,,,2019-11-13 10:45:08+00:00,,2640570
19268180,96108,,1,Tiki Trading,4,,,2020-11-21 13:29:29+00:00,2020-11-24 18:09:05+00:00,6161257
185686,96108,,1,Tiki Trading,4,,,2020-11-30 07:18:26+00:00,2020-12-02 12:11:31+00:00,5884751
13477920,96108,,1,Tiki Trading,1,,,2020-02-27 03:53:15+00:00,,3084091
1037571,96108,,1,Tiki Trading,3,,,2020-05-06 08:24:05+00:00,2020-05-08 10:05:12+00:00,3843432
6950562,96108,,1,Tiki Trading,4,,,2020-07-30 23:42:30+00:00,2020-08-03 17:01:39+00:00,4584650
2079920,96108,,1,Tiki Trading,2,,,2017-12-27 03:39:34+00:00,2017-12-28 16:49:25+00:00,4484351
11908998,96108,,1,Tiki Trading,2,,,2020-07-25 11:40:18+00:00,2020-07-26 15:08:45+00:00,4212364
1287495,96108,,1,Tiki Trading,4,,,2020-06-02 04:52:34+00:00,2020-06-03 13:40:36+00:00,4073680
12322114,96108,,1,Tiki Trading,2,,,2019-07-18 02:35:49+00:00,2019-07-22 16:31:17+00:00,2390037
853332,96108,,1,Tiki Trading,2,,,2018-12-01 06:27:57+00:00,2018-12-03 21:18:14+00:00,1962984
582550,96108,,1,Tiki Trading,4,,,2015-03-13 23:06:17+00:00,2015-03-17 12:52:02+00:00,280258
